TYPECOM,COM,REG,DEP,CTCD,ARR,TNCC,NCC,NCCENR,LIBELLE,CAN,COMPARENT
COM,35324,53.0,35,35D,351,3,SELLE EN LUITRE,Selle-en-Luitré,La Selle-en-Luitré,3509,
COM,35325,53.0,35,35D,351,3,SELLE GUERCHAISE,Selle-Guerchaise,La Selle-Guerchaise,3510,
COM,35326,53.0,35,35D,353,0,SENS DE BRETAGNE,Sens-de-Bretagne,Sens-de-Bretagne,3501,
COM,35327,53.0,35,35D,353,0,SERVON SUR VILAINE,Servon-sur-Vilaine,Servon-sur-Vilaine,3505,
COM,35328,53.0,35,35D,352,0,SIXT SUR AFF,Sixt-sur-Aff,Sixt-sur-Aff,3517,
COM,35329,53.0,35,35D,354,0,SOUGEAL,Sougeal,Sougeal,3507,
COM,35330,53.0,35,35D,351,0,TAILLIS,Taillis,Taillis,3527,
COM,35331,53.0,35,35D,353,0,TALENSAC,Talensac,Talensac,3516,
COM,35332,53.0,35,35D,352,0,TEILLAY,Teillay,Teillay,3502,
COM,35333,53.0,35,35D,351,2,THEIL DE BRETAGNE,Theil-de-Bretagne,Le Theil-de-Bretagne,3510,
COM,35334,53.0,35,35D,353,0,THORIGNE FOUILLARD,Thorigné-Fouillard,Thorigné-Fouillard,3513,
COM,35335,53.0,35,35D,351,0,THOURIE,Thourie,Thourie,3510,
COM,35336,53.0,35,35D,351,2,TIERCENT,Tiercent,Le Tiercent,3501,
COM,35337,53.0,35,35D,354,0,TINTENIAC,Tinténiac,Tinténiac,3506,
COM,35338,53.0,35,35D,351,0,TORCE,Torcé,Torcé,3510,
COM,35339,53.0,35,35D,354,0,TRANS LA FORET,Trans-la-Forêt,Trans-la-Forêt,3507,
COM,35340,53.0,35,35D,353,0,TREFFENDEL,Treffendel,Treffendel,3516,
COM,35342,53.0,35,35D,354,0,TREMEHEUC,Trémeheuc,Trémeheuc,3506,
COM,35343,53.0,35,35D,352,0,TRESBOEUF,Tresbœuf,Tresbœuf,3502,
COM,35345,53.0,35,35D,354,0,TREVERIEN,Trévérien,Trévérien,3506,
COM,35346,53.0,35,35D,354,0,TRIMER,Trimer,Trimer,3506,
COM,35347,53.0,35,35D,351,0,VAL D IZE,Val-d'Izé,Val-d'Izé,3527,
COM,35350,53.0,35,35D,351,0,VERGEAL,Vergéal,Vergéal,3510,
COM,35351,53.0,35,35D,353,2,VERGER,Verger,Le Verger,3524,
COM,35352,53.0,35,35D,353,0,VERN SUR SEICHE,Vern-sur-Seiche,Vern-sur-Seiche,3512,
COM,35353,53.0,35,35D,353,0,VEZIN LE COQUET,Vezin-le-Coquet,Vezin-le-Coquet,3524,
COM,35354,53.0,35,35D,354,0,VIEUX VIEL,Vieux-Viel,Vieux-Viel,3507,
COM,35355,53.0,35,35D,353,0,VIEUX VY SUR COUESNON,Vieux-Vy-sur-Couesnon,Vieux-Vy-sur-Couesnon,3501,
COM,35356,53.0,35,35D,353,0,VIGNOC,Vignoc,Vignoc,3514,
COM,35357,53.0,35,35D,351,0,VILLAMEE,Villamée,Villamée,3509,
COM,35358,53.0,35,35D,354,3,VILLE ES NONAIS,Ville-ès-Nonais,La Ville-ès-Nonais,3507,
COM,35359,53.0,35,35D,351,0,VISSEICHE,Visseiche,Visseiche,3510,
COM,35360,53.0,35,35D,351,0,VITRE,Vitré,Vitré,3527,
COM,35361,53.0,35,35D,354,2,VIVIER SUR MER,Vivier-sur-Mer,Le Vivier-sur-Mer,3507,
COM,35362,53.0,35,35D,354,2,TRONCHET,Tronchet,Le Tronchet,3507,
COM,35363,53.0,35,35D,353,0,PONT PEAN,Pont-Péan,Pont-Péan,3504,
